State,Country,Time,Imports
North Carolina,Kenya,2018,"126,194,553"
North Carolina,Seychelles,2018,"209,520"
North Carolina,Tanzania,2018,"417,136"
North Carolina,Mauritius,2018,"29,654,313"
North Carolina,Mozambique,2018,"795,089"
North Carolina,Madagascar,2018,"6,230,267"
North Carolina,Mayotte,2018,"20,295"
North Carolina,Comoros,2018,"16,451"
North Carolina,Reunion,2018,"21,739"
North Carolina,South Africa,2018,"91,259,314"
North Carolina,Namibia,2018,"138,451"
North Carolina,Botswana,2018,"14,771"
North Carolina,Eswatini,2018,"132,775"
North Carolina,Zimbabwe,2018,"3,387,917"
North Carolina,Malawi,2018,"18,710,428"
North Carolina,Lesotho,2018,"23,409,138"
North Dakota,Canada,2018,"2,126,465,944"
North Dakota,Mexico,2018,"163,090,428"
North Dakota,Guatemala,2018,"1,957,992"
North Dakota,El Salvador,2018,"532"
North Dakota,Honduras,2018,"26,971"
North Dakota,Nicaragua,2018,"2,152"
North Dakota,Costa Rica,2018,"41,112"
North Dakota,Panama,2018,"4,987,930"
North Dakota,Dominican Republic,2018,"231,644"
North Dakota,Trinidad And Tobago,2018,"13,726"
North Dakota,Colombia,2018,"28,124"
North Dakota,Ecuador,2018,"836,038"
North Dakota,Peru,2018,"2,227,790"
North Dakota,Bolivia,2018,"17,420,837"
North Dakota,Chile,2018,"2,393,643"
North Dakota,Brazil,2018,"1,080,167"
North Dakota,Paraguay,2018,"116,000"
North Dakota,Argentina,2018,"1,437,301"
North Dakota,Norway,2018,"467,259"
North Dakota,Iceland,2018,"15,300"
North Dakota,Sweden,2018,"6,689,387"
North Dakota,Finland,2018,"890,562"
North Dakota,Denmark,2018,"12,549,268"
North Dakota,United Kingdom,2018,"31,112,850"
North Dakota,Ireland,2018,"1,932,855"
North Dakota,Netherlands,2018,"13,634,224"
North Dakota,Belgium,2018,"2,996,868"
North Dakota,Luxembourg,2018,"40,801"
North Dakota,France,2018,"81,880,417"
North Dakota,Germany,2018,"143,457,255"
North Dakota,Austria,2018,"3,488,434"
North Dakota,Czech Republic,2018,"5,889,936"
North Dakota,Slovakia,2018,"6,525,561"
North Dakota,Hungary,2018,"5,614,700"
North Dakota,Switzerland,2018,"10,349,202"
North Dakota,Estonia,2018,"65,926"
North Dakota,Latvia,2018,"187,026"
North Dakota,Lithuania,2018,"9,622"
North Dakota,Poland,2018,"7,607,402"
North Dakota,Russia,2018,"900,413"
North Dakota,Georgia,2018,"92,600"
North Dakota,Spain,2018,"1,751,416"
North Dakota,Portugal,2018,"183,440"
North Dakota,Malta,2018,"5,866"
North Dakota,San Marino,2018,"5,698"
North Dakota,Italy,2018,"40,681,016"
North Dakota,Croatia,2018,"2,573,268"
North Dakota,Slovenia,2018,"39,527"
North Dakota,Bosnia And Herzegovina,2018,"250,767"
North Dakota,Macedonia,2018,"22,468"
North Dakota,Serbia,2018,"499,445"
North Dakota,Greece,2018,"125,947"
North Dakota,Romania,2018,"130,442"
North Dakota,Bulgaria,2018,"3,354,425"
North Dakota,Turkey,2018,"785,488"
North Dakota,Israel,2018,"738,974"
North Dakota,Jordan,2018,"2,500"
North Dakota,Saudi Arabia,2018,"31,511,271"
North Dakota,Qatar,2018,"18,507,083"
North Dakota,United Arab Emirates,2018,"730,131"
North Dakota,Oman,2018,"33,350"
North Dakota,Bahrain,2018,"3,121,275"
North Dakota,India,2018,"83,459,206"
North Dakota,Pakistan,2018,"1,902,080"
North Dakota,Bangladesh,2018,"781,064"
North Dakota,Sri Lanka,2018,"284,392"
North Dakota,Burma,2018,"12,351"
North Dakota,Thailand,2018,"14,068,121"
North Dakota,Vietnam,2018,"7,861,434"
North Dakota,Cambodia,2018,"256,372"
North Dakota,Malaysia,2018,"65,965,544"
North Dakota,Singapore,2018,"19,514,429"
North Dakota,Indonesia,2018,"430,673"
North Dakota,Philippines,2018,"9,717,335"
North Dakota,China,2018,"171,004,010"
North Dakota,Korea, South,2018,"100,391,192"
North Dakota,Hong Kong,2018,"6,018,923"
North Dakota,Taiwan,2018,"33,789,758"
North Dakota,Japan,2018,"35,762,082"
North Dakota,Australia,2018,"22,278,392"
North Dakota,New Zealand,2018,"9,292,159"
North Dakota,New Caledonia,2018,"10,603"
North Dakota,Tonga,2018,"3,159"
North Dakota,Morocco,2018,"83,700"
North Dakota,Algeria,2018,"3,261,479"
North Dakota,Ghana,2018,"41,631"
North Dakota,Tunisia,2018,"1,063,445"
North Dakota,Egypt,2018,"65,718"
North Dakota,Sierra Leone,2018,"5,356"
North Dakota,Niger,2018,"3,679"
North Dakota,Nigeria,2018,"1,812,905"
North Dakota,Benin,2018,"254,111"
North Dakota,Ethiopia,2018,"864,640"
North Dakota,Djibouti,2018,"36,305"
North Dakota,Kenya,2018,"517,793"
North Dakota,Madagascar,2018,"4,770"
North Dakota,South Africa,2018,"4,502,616"
North Dakota,Zambia,2018,"2,516"
North Dakota,Eswatini,2018,"2,698"
Nebraska,Canada,2018,"939,244,388"
Nebraska,Mexico,2018,"335,705,694"
Nebraska,Guatemala,2018,"2,534,517"
Nebraska,Belize,2018,"20,021"
Nebraska,El Salvador,2018,"47,980"
Nebraska,Honduras,2018,"301,551"
Nebraska,Nicaragua,2018,"67,448"
Nebraska,Costa Rica,2018,"267,404"
Nebraska,Panama,2018,"109,692"
Nebraska,Bermuda,2018,"20,000"
Nebraska,Bahamas,2018,"10,453"
Nebraska,Jamaica,2018,"7,942"
Nebraska,Cayman Islands,2018,"10,034"
Nebraska,Dominican Republic,2018,"241,949"
Nebraska,British Virgin Islands,2018,"21,756"
Nebraska,Antigua And Barbuda,2018,"2,350"
Nebraska,Trinidad And Tobago,2018,"22,500"
Nebraska,Colombia,2018,"696,504"
Nebraska,Venezuela,2018,"34,440"
Nebraska,Ecuador,2018,"6,814"
Nebraska,Peru,2018,"492,795"
Nebraska,Bolivia,2018,"466,578"
Nebraska,Chile,2018,"9,767,514"
Nebraska,Brazil,2018,"13,836,338"
Nebraska,Paraguay,2018,"902"
Nebraska,Uruguay,2018,"18,254"
Nebraska,Argentina,2018,"5,013,724"
Nebraska,Iceland,2018,"37,389"
Nebraska,Sweden,2018,"24,083,207"
Nebraska,Norway,2018,"1,276,572"
Nebraska,Finland,2018,"1,605,710"
Nebraska,Denmark,2018,"7,747,223"
Nebraska,United Kingdom,2018,"235,679,603"
Nebraska,Ireland,2018,"25,378,570"
Nebraska,Netherlands,2018,"29,357,546"
Nebraska,Belgium,2018,"13,978,196"
Nebraska,Luxembourg,2018,"234,963"
Nebraska,France,2018,"131,347,595"
Nebraska,Germany,2018,"291,153,377"
Nebraska,Hungary,2018,"16,722,785"
Nebraska,Austria,2018,"33,364,401"
Nebraska,Czech Republic,2018,"35,974,389"
Nebraska,Slovakia,2018,"4,483,552"
Nebraska,Liechtenstein,2018,"69,890"
Nebraska,Switzerland,2018,"357,511,877"
Nebraska,Estonia,2018,"384,226"
Nebraska,Latvia,2018,"606,157"
Nebraska,Lithuania,2018,"3,188,287"
Nebraska,Poland,2018,"21,315,468"
Nebraska,Russia,2018,"414,926"
Nebraska,Belarus,2018,"30,664"
Nebraska,Ukraine,2018,"3,421,999"
Nebraska,Kazakhstan,2018,"3,864,021"
Nebraska,Spain,2018,"127,625,500"
Nebraska,Portugal,2018,"4,805,239"
Nebraska,Malta,2018,"2,220"
Nebraska,Italy,2018,"62,229,406"
Nebraska,Slovenia,2018,"417,969"
Nebraska,Bosnia And Herzegovina,2018,"5,413"
Nebraska,Macedonia,2018,"155,095"
Nebraska,Serbia,2018,"299,365"
Nebraska,Kosovo,2018,"4,237"
Nebraska,Greece,2018,"132,176"
Nebraska,Romania,2018,"1,627,726"
Nebraska,Bulgaria,2018,"3,713,106"
Nebraska,Turkey,2018,"15,618,487"
Nebraska,Cyprus,2018,"338,854"
Nebraska,Israel,2018,"8,486,968"
Nebraska,Jordan,2018,"2,166,099"
Nebraska,Kuwait,2018,"54,265"
Nebraska,Saudi Arabia,2018,"154,640"
Nebraska,Qatar,2018,"2,200"
Nebraska,United Arab Emirates,2018,"1,574,263"
Nebraska,Oman,2018,"132,750"
Nebraska,Afghanistan,2018,"4,980"
Nebraska,India,2018,"114,359,850"
Nebraska,Pakistan,2018,"959,388"
Nebraska,Nepal,2018,"176,897"
Nebraska,Bangladesh,2018,"3,765,704"
Nebraska,Sri Lanka,2018,"2,459,185"
Nebraska,Burma,2018,"224,798"
Nebraska,Thailand,2018,"24,852,147"
Nebraska,Vietnam,2018,"19,668,077"
Nebraska,Laos,2018,"15,252"
Nebraska,Cambodia,2018,"51,065"
Nebraska,Malaysia,2018,"6,385,381"
Nebraska,Singapore,2018,"4,693,450"
Nebraska,Indonesia,2018,"5,399,466"
Nebraska,Philippines,2018,"27,854,654"
Nebraska,Macau,2018,"62,517"
Nebraska,China,2018,"947,340,059"
Nebraska,Mongolia,2018,"2,403"
Nebraska,Korea, South,2018,"66,321,268"
Nebraska,Hong Kong,2018,"4,827,747"
Nebraska,Taiwan,2018,"62,553,609"
Nebraska,Japan,2018,"323,226,164"
Nebraska,Australia,2018,"10,760,142"
Nebraska,Papua New Guinea,2018,"11,345"
Nebraska,New Zealand,2018,"10,637,271"
Nebraska,Cook Islands,2018,"6,766"
Nebraska,French Polynesia,2018,"13,861"
Nebraska,Tonga,2018,"5,415"
Nebraska,Morocco,2018,"9,018,542"
Nebraska,Tunisia,2018,"2,064,233"
Nebraska,Niger,2018,"4,450"
Nebraska,Egypt,2018,"5,602,122"
Nebraska,Cameroon,2018,"538,676"
Nebraska,Sierra Leone,2018,"6,154"
Nebraska,Togo,2018,"15,633"
Nebraska,Nigeria,2018,"45,956"
Nebraska,Congo,2018,"6,000"
Nebraska,Kenya,2018,"34,540"
Nebraska,Seychelles,2018,"21,566"
Nebraska,Madagascar,2018,"3,035"
Nebraska,South Africa,2018,"2,900,895"
Nebraska,Eswatini,2018,"99,671"
Nebraska,Lesotho,2018,"13,728"
New Hampshire,Canada,2018,"5,646,267,938"
New Hampshire,Mexico,2018,"390,514,301"
New Hampshire,Guatemala,2018,"1,498,855"
New Hampshire,Belize,2018,"3,784"
New Hampshire,El Salvador,2018,"98,909"
New Hampshire,Honduras,2018,"26,205"
New Hampshire,Nicaragua,2018,"46,733"
New Hampshire,Costa Rica,2018,"3,419,292"
New Hampshire,Panama,2018,"65,950"
New Hampshire,Bermuda,2018,"21,261"
New Hampshire,Bahamas,2018,"2,934,859"
New Hampshire,Jamaica,2018,"43,803"
New Hampshire,Cayman Islands,2018,"9,531"
New Hampshire,Dominican Republic,2018,"14,070,535"
New Hampshire,Montserrat,2018,"2,575"
New Hampshire,St Lucia,2018,"534,939"
New Hampshire,St Vincent And The Grenadines,2018,"14,652"
New Hampshire,Grenada,2018,"3,400"
New Hampshire,Barbados,2018,"2,607,473"
New Hampshire,Sint Maarten,2018,"16,100"
New Hampshire,Curacao,2018,"5,276"
New Hampshire,Guadeloupe,2018,"6,160"
New Hampshire,Colombia,2018,"13,342,489"
New Hampshire,Venezuela,2018,"3,627,913"
New Hampshire,Ecuador,2018,"252,209"
New Hampshire,Peru,2018,"26,857,424"
New Hampshire,Bolivia,2018,"193,078"
New Hampshire,Chile,2018,"15,833,262"
New Hampshire,Brazil,2018,"29,361,795"
New Hampshire,Paraguay,2018,"3,147"
New Hampshire,Uruguay,2018,"50,031"
New Hampshire,Argentina,2018,"2,640,208"
New Hampshire,Iceland,2018,"9,752,011"
New Hampshire,Sweden,2018,"102,226,770"
New Hampshire,Norway,2018,"15,968,640"
New Hampshire,Finland,2018,"11,247,799"
New Hampshire,Denmark,2018,"20,353,891"
New Hampshire,United Kingdom,2018,"390,601,120"
New Hampshire,Ireland,2018,"155,974,791"
New Hampshire,Andorra,2018,"7,571"
New Hampshire,Netherlands,2018,"75,562,111"
New Hampshire,Belgium,2018,"19,763,048"
New Hampshire,Luxembourg,2018,"452,602"
New Hampshire,France,2018,"115,915,313"
New Hampshire,Germany,2018,"722,865,045"
New Hampshire,Austria,2018,"15,747,160"
New Hampshire,Czech Republic,2018,"45,593,769"
New Hampshire,Slovakia,2018,"21,994,380"
New Hampshire,Hungary,2018,"5,680,255"
New Hampshire,Liechtenstein,2018,"2,223,549"
New Hampshire,Switzerland,2018,"139,368,367"
New Hampshire,Estonia,2018,"25,836,524"
New Hampshire,Latvia,2018,"575,467"
New Hampshire,Lithuania,2018,"5,299,836"
New Hampshire,Poland,2018,"639,185,755"
New Hampshire,Russia,2018,"14,769,018"
New Hampshire,Ukraine,2018,"5,618,427"
New Hampshire,Armenia,2018,"16,810"
New Hampshire,Georgia,2018,"1,491"
New Hampshire,Kazakhstan,2018,"488,448"
New Hampshire,Moldova,2018,"70,440"
New Hampshire,Turkmenistan,2018,"8,835"
New Hampshire,Spain,2018,"109,700,474"
New Hampshire,Portugal,2018,"23,022,739"
New Hampshire,Malta,2018,"3,500"
New Hampshire,San Marino,2018,"2,825"
New Hampshire,Italy,2018,"256,346,865"
New Hampshire,Croatia,2018,"23,785"
New Hampshire,Slovenia,2018,"6,733,853"
New Hampshire,Bosnia And Herzegovina,2018,"253,217"
New Hampshire,Macedonia,2018,"2,748"
New Hampshire,Serbia,2018,"98,279"
New Hampshire,Montenegro,2018,"14,080"
New Hampshire,Greece,2018,"1,556,859"
New Hampshire,Romania,2018,"23,843,677"
New Hampshire,Bulgaria,2018,"1,696,887"
New Hampshire,Turkey,2018,"111,368,873"
New Hampshire,Cyprus,2018,"8,157"
New Hampshire,Syria,2018,"16,725"
New Hampshire,Lebanon,2018,"14,000"
New Hampshire,Iran,2018,"2,770"
New Hampshire,Israel,2018,"284,722,759"
New Hampshire,Jordan,2018,"8,721,595"
New Hampshire,Kuwait,2018,"438,365"
New Hampshire,Saudi Arabia,2018,"13,722,605"
New Hampshire,Qatar,2018,"60,561"
New Hampshire,United Arab Emirates,2018,"24,770,785"
New Hampshire,Oman,2018,"481,709"
New Hampshire,India,2018,"120,828,456"
New Hampshire,Pakistan,2018,"9,578,922"
New Hampshire,Nepal,2018,"93,604"
New Hampshire,Bangladesh,2018,"12,699,604"
New Hampshire,Sri Lanka,2018,"6,873,992"
New Hampshire,Burma,2018,"18,950"
New Hampshire,Thailand,2018,"145,224,316"
New Hampshire,Vietnam,2018,"205,592,346"
New Hampshire,Cambodia,2018,"4,305,928"
New Hampshire,Malaysia,2018,"86,781,657"
New Hampshire,Singapore,2018,"97,263,844"
New Hampshire,Indonesia,2018,"62,152,893"
New Hampshire,Philippines,2018,"30,333,873"
New Hampshire,Macau,2018,"1,410,080"
New Hampshire,Bhutan,2018,"25,000"
New Hampshire,China,2018,"1,065,344,235"
New Hampshire,Mongolia,2018,"5,400"
New Hampshire,Japan,2018,"825,134,778"
New Hampshire,Korea, South,2018,"62,949,074"
New Hampshire,Hong Kong,2018,"9,713,179"
New Hampshire,Taiwan,2018,"117,609,800"
New Hampshire,Australia,2018,"24,172,695"
New Hampshire,New Zealand,2018,"3,318,790"
New Hampshire,Tokelau,2018,"46,386"
New Hampshire,Samoa,2018,"3,600"
New Hampshire,French Polynesia,2018,"21,570"
New Hampshire,Nauru,2018,"29,258"
New Hampshire,Morocco,2018,"21,457"
New Hampshire,Tunisia,2018,"211,802"
New Hampshire,Egypt,2018,"105,925"
New Hampshire,Mauritania,2018,"12,000"
New Hampshire,Cameroon,2018,"300,105"
New Hampshire,Senegal,2018,"24,409"
New Hampshire,Sierra Leone,2018,"15,607"
New Hampshire,Cote D'ivoire,2018,"1,785"
New Hampshire,Ghana,2018,"270,427"
New Hampshire,Niger,2018,"3,192"
New Hampshire,Nigeria,2018,"2,552"
New Hampshire,Cabo Verde,2018,"6,011"
New Hampshire,Djibouti,2018,"36,453"
New Hampshire,Uganda,2018,"18,389"
New Hampshire,Kenya,2018,"1,360,094"
New Hampshire,Tanzania,2018,"30,628"
New Hampshire,Mauritius,2018,"872,044"
New Hampshire,Mozambique,2018,"368,990"
New Hampshire,Madagascar,2018,"835,858"
New Hampshire,South Africa,2018,"3,187,030"
New Hampshire,Namibia,2018,"74,260"
New Hampshire,Botswana,2018,"33,245"
New Hampshire,Eswatini,2018,"4,995"
New Jersey,Greenland,2018,"145,646"
New Jersey,Canada,2018,"8,425,655,506"
New Jersey,Mexico,2018,"4,400,190,867"
New Jersey,Guatemala,2018,"112,501,402"
New Jersey,Belize,2018,"868,634"
New Jersey,El Salvador,2018,"13,762,892"
New Jersey,Honduras,2018,"48,554,522"
New Jersey,Nicaragua,2018,"66,959,678"
New Jersey,Costa Rica,2018,"108,704,063"
New Jersey,Panama,2018,"11,203,287"
New Jersey,Bermuda,2018,"631,022"
New Jersey,Bahamas,2018,"61,794,261"
New Jersey,Jamaica,2018,"23,055,775"
New Jersey,Turks And Caicos Islands,2018,"36,683"
New Jersey,Cayman Islands,2018,"148,111"
New Jersey,British Virgin Islands,2018,"228,628"
New Jersey,Haiti,2018,"11,511,971"
New Jersey,Dominican Republic,2018,"295,990,831"
New Jersey,Anguilla,2018,"9,413"
New Jersey,St Kitts And Nevis,2018,"1,636,934"
New Jersey,Antigua And Barbuda,2018,"9,867"
New Jersey,Dominica,2018,"25,478"
New Jersey,St Lucia,2018,"586,288"
New Jersey,St Vincent And The Grenadines,2018,"87,848"
New Jersey,Grenada,2018,"1,124,675"
New Jersey,Barbados,2018,"622,756"
New Jersey,Trinidad And Tobago,2018,"196,280,134"
New Jersey,Sint Maarten,2018,"95,093"
New Jersey,Curacao,2018,"12,773,700"
New Jersey,Aruba,2018,"4,597,187"
New Jersey,Guadeloupe,2018,"12,453"
New Jersey,Martinique,2018,"231,296"
New Jersey,Colombia,2018,"1,111,871,312"
New Jersey,Venezuela,2018,"733,679,728"
New Jersey,Guyana,2018,"5,282,585"
New Jersey,Suriname,2018,"643,464"
New Jersey,French Guiana,2018,"6,926"
New Jersey,Ecuador,2018,"236,350,209"
New Jersey,Peru,2018,"531,092,669"
New Jersey,Bolivia,2018,"15,973,816"
New Jersey,Chile,2018,"657,904,088"
New Jersey,Brazil,2018,"1,554,642,976"
New Jersey,Paraguay,2018,"17,530,101"
New Jersey,Uruguay,2018,"111,672,240"
New Jersey,Argentina,2018,"364,057,613"
New Jersey,Falkland Islands (Islas Malvinas),2018,"7,018,313"
New Jersey,Iceland,2018,"26,302,700"
New Jersey,Sweden,2018,"1,233,173,142"
New Jersey,Norway,2018,"819,576,958"
New Jersey,Finland,2018,"507,750,160"
New Jersey,Faroe Islands,2018,"11,589,402"
New Jersey,Denmark,2018,"479,964,028"
New Jersey,United Kingdom,2018,"4,643,384,931"
New Jersey,Ireland,2018,"4,138,036,681"
New Jersey,Netherlands,2018,"3,964,583,209"
New Jersey,Belgium,2018,"1,325,845,097"
New Jersey,Luxembourg,2018,"47,282,561"
New Jersey,Andorra,2018,"34,819"
New Jersey,Monaco,2018,"2,027,426"
New Jersey,France,2018,"4,486,619,267"
New Jersey,Germany,2018,"9,712,294,459"
New Jersey,Austria,2018,"796,629,381"
New Jersey,Czech Republic,2018,"166,376,670"
New Jersey,Slovakia,2018,"65,759,436"
New Jersey,Hungary,2018,"186,371,406"
New Jersey,Liechtenstein,2018,"67,141,929"
New Jersey,Switzerland,2018,"6,131,893,760"
New Jersey,Estonia,2018,"11,775,919"
New Jersey,Latvia,2018,"20,674,273"
New Jersey,Lithuania,2018,"38,029,283"
New Jersey,Poland,2018,"943,763,873"
New Jersey,Russia,2018,"2,087,010,250"
New Jersey,Belarus,2018,"55,650,289"
New Jersey,Georgia,2018,"1,122,231"
New Jersey,Ukraine,2018,"37,154,102"
New Jersey,Armenia,2018,"465,646"
New Jersey,Azerbaijan,2018,"289,874"
New Jersey,Kazakhstan,2018,"42,787,708"
New Jersey,Kyrgyzstan,2018,"161,874"
New Jersey,Moldova,2018,"8,080,468"
New Jersey,Tajikistan,2018,"6,608"
New Jersey,Turkmenistan,2018,"1,501,726"
New Jersey,Uzbekistan,2018,"330,644"
New Jersey,Spain,2018,"2,080,896,477"
New Jersey,Portugal,2018,"880,184,050"
New Jersey,Malta,2018,"9,159,654"
New Jersey,San Marino,2018,"55,537"
New Jersey,Vatican City,2018,"14,819"
New Jersey,Italy,2018,"6,996,170,294"
New Jersey,Croatia,2018,"23,517,481"
New Jersey,Slovenia,2018,"110,338,556"
New Jersey,Bosnia And Herzegovina,2018,"15,463,203"
New Jersey,Macedonia,2018,"5,622,306"
New Jersey,Serbia,2018,"24,900,867"
New Jersey,Kosovo,2018,"781,360"
New Jersey,Montenegro,2018,"21,292"
New Jersey,Albania,2018,"6,772,240"
New Jersey,Greece,2018,"175,750,270"
New Jersey,Romania,2018,"108,982,645"
New Jersey,Bulgaria,2018,"70,469,535"
New Jersey,Turkey,2018,"908,632,987"
New Jersey,Cyprus,2018,"5,553,970"
New Jersey,Syria,2018,"410,794"
New Jersey,Lebanon,2018,"13,009,413"
New Jersey,Iraq,2018,"386,978,417"
New Jersey,Iran,2018,"5,295,956"
New Jersey,Israel,2018,"903,345,993"
New Jersey,Gaza Strip Administered By Israel,2018,"30,000"
New Jersey,West Bank Administered By Israel,2018,"280,579"
New Jersey,Jordan,2018,"49,253,001"
New Jersey,Kuwait,2018,"814,864"
New Jersey,Saudi Arabia,2018,"3,159,196,543"
New Jersey,Qatar,2018,"231,036,122"
New Jersey,United Arab Emirates,2018,"83,994,483"
New Jersey,Yemen,2018,"190,541"
New Jersey,Oman,2018,"76,033,535"
New Jersey,Bahrain,2018,"14,463,442"
New Jersey,Afghanistan,2018,"1,999,876"
New Jersey,India,2018,"7,540,325,656"
New Jersey,Pakistan,2018,"474,721,750"
New Jersey,Nepal,2018,"14,419,672"
New Jersey,Bangladesh,2018,"740,182,737"
New Jersey,Sri Lanka,2018,"170,658,728"
New Jersey,Burma,2018,"79,670,628"
New Jersey,Thailand,2018,"1,558,762,969"
New Jersey,Vietnam,2018,"2,352,953,451"
New Jersey,Laos,2018,"3,026,410"
New Jersey,Cambodia,2018,"199,149,170"
New Jersey,Malaysia,2018,"1,323,084,772"
New Jersey,Singapore,2018,"1,191,757,111"
New Jersey,Indonesia,2018,"1,593,713,018"
New Jersey,Timor-leste,2018,"1,212,064"
New Jersey,Brunei,2018,"8,156"
New Jersey,China,2018,"18,713,044,024"
New Jersey,Philippines,2018,"348,943,208"
New Jersey,Macau,2018,"4,295,137"
New Jersey,Maldives,2018,"1,866,144"
New Jersey,Mongolia,2018,"125,471"
New Jersey,Korea, South,2018,"2,284,549,774"
New Jersey,Hong Kong,2018,"211,299,304"
New Jersey,Taiwan,2018,"1,592,238,779"
New Jersey,Japan,2018,"2,567,533,929"
New Jersey,Australia,2018,"532,003,105"
New Jersey,Cocos (Keeling) Islands,2018,"199,483"
New Jersey,Papua New Guinea,2018,"18,851,258"
New Jersey,New Zealand,2018,"510,608,996"
New Jersey,Cook Islands,2018,"214,486"
New Jersey,Tokelau,2018,"322,234"
New Jersey,Niue,2018,"126,924"
New Jersey,Samoa,2018,"659,584"
New Jersey,Solomon Islands,2018,"1,243,388"
New Jersey,Vanuatu,2018,"814,000"
New Jersey,Kiribati,2018,"67,026"
New Jersey,New Caledonia,2018,"10,564"
New Jersey,French Polynesia,2018,"549,982"
New Jersey,Marshall Islands,2018,"152,973"
New Jersey,Micronesia,2018,"3,360"
New Jersey,Nauru,2018,"18,400"
New Jersey,Fiji,2018,"4,939,700"
New Jersey,Morocco,2018,"97,749,580"
New Jersey,Algeria,2018,"563,177,008"
New Jersey,Tunisia,2018,"78,631,332"
New Jersey,Libya,2018,"530,735,569"
New Jersey,Egypt,2018,"379,381,218"
New Jersey,Sudan,2018,"6,223,964"
New Jersey,Equatorial Guinea,2018,"3,400"
New Jersey,Mauritania,2018,"824,593"
New Jersey,Cameroon,2018,"53,734,994"
New Jersey,Senegal,2018,"23,158,416"
New Jersey,Mali,2018,"371,100"
New Jersey,Guinea,2018,"85,451"
New Jersey,Sierra Leone,2018,"10,409,298"
New Jersey,Cote D'ivoire,2018,"311,390,732"
New Jersey,Ghana,2018,"193,482,644"
New Jersey,Gambia,2018,"168,874"
New Jersey,Niger,2018,"102,173"
New Jersey,Togo,2018,"525,953"
New Jersey,Nigeria,2018,"1,429,596,990"
New Jersey,Gabon,2018,"48,182,517"
New Jersey,Chad,2018,"2,991,280"
New Jersey,St Helena,2018,"303,416"
New Jersey,Burkina Faso,2018,"409,696"
New Jersey,Benin,2018,"798,659"
New Jersey,Angola,2018,"705,619,382"
New Jersey,Congo,2018,"69,590,552"
New Jersey,Cabo Verde,2018,"132,054"
New Jersey,Sao Tome And Principe,2018,"28,971"
New Jersey,Liberia,2018,"160,506"
New Jersey,Democratic Republic Of The Congo,2018,"4,945,186"
New Jersey,Burundi,2018,"3,410,394"
New Jersey,Rwanda,2018,"3,034,010"
New Jersey,Somalia,2018,"656,855"
New Jersey,Eritrea,2018,"3,644"
New Jersey,Ethiopia,2018,"25,807,349"
New Jersey,Uganda,2018,"7,772,433"
New Jersey,Kenya,2018,"42,064,909"
New Jersey,Seychelles,2018,"935,644"
New Jersey,Mozambique,2018,"4,416,602"
New Jersey,British Indian Ocean Territories,2018,"13,944"
New Jersey,Tanzania,2018,"5,619,224"
New Jersey,Mauritius,2018,"40,023,875"
New Jersey,Madagascar,2018,"85,152,150"
New Jersey,Mayotte,2018,"15,122"
New Jersey,Comoros,2018,"455,480"
New Jersey,Reunion,2018,"4,343,213"
New Jersey,South Africa,2018,"1,412,803,164"
New Jersey,Namibia,2018,"32,759"
New Jersey,Botswana,2018,"329,372"
New Jersey,Zambia,2018,"229,889"
New Jersey,Eswatini,2018,"704,138"
New Jersey,Zimbabwe,2018,"180,218"
New Jersey,Malawi,2018,"4,522,500"
New Jersey,Lesotho,2018,"19,618,498"
New Mexico,Canada,2018,"318,458,326"
New Mexico,Mexico,2018,"757,811,992"
New Mexico,Guatemala,2018,"353,682"
New Mexico,El Salvador,2018,"27,216"
New Mexico,Honduras,2018,"83,217"
New Mexico,Nicaragua,2018,"5,203"
New Mexico,Costa Rica,2018,"84,880"
New Mexico,Panama,2018,"9,955"
New Mexico,Bahamas,2018,"2,150"
New Mexico,Cayman Islands,2018,"54,589"
New Mexico,Dominican Republic,2018,"36,008"
New Mexico,St Kitts And Nevis,2018,"2,679"
New Mexico,Colombia,2018,"111,381"
New Mexico,Ecuador,2018,"42,559"
New Mexico,Peru,2018,"331,290"
New Mexico,Bolivia,2018,"5,932"
New Mexico,Chile,2018,"666,525"
New Mexico,Brazil,2018,"964,253"
New Mexico,Uruguay,2018,"15,329"
New Mexico,Argentina,2018,"103,411"
New Mexico,Iceland,2018,"2,477"
New Mexico,Sweden,2018,"4,262,299"
New Mexico,Norway,2018,"351,190"
New Mexico,Finland,2018,"970,964"
New Mexico,Denmark,2018,"4,278,095"
New Mexico,United Kingdom,2018,"49,299,644"
New Mexico,Ireland,2018,"15,679,094"
New Mexico,Netherlands,2018,"97,913,507"
New Mexico,Belgium,2018,"13,401,581"
New Mexico,Luxembourg,2018,"428,325"
New Mexico,Monaco,2018,"29,852"
New Mexico,France,2018,"27,548,090"
New Mexico,Germany,2018,"90,773,059"
New Mexico,Austria,2018,"98,955,542"
New Mexico,Czech Republic,2018,"6,488,561"
New Mexico,Switzerland,2018,"50,421,492"
New Mexico,Slovakia,2018,"260,491"
New Mexico,Hungary,2018,"1,332,439"
New Mexico,Liechtenstein,2018,"7,223"
New Mexico,Estonia,2018,"501,229"
New Mexico,Latvia,2018,"226,939"
New Mexico,Lithuania,2018,"481,470"
New Mexico,Poland,2018,"2,139,868"
New Mexico,Russia,2018,"128,965"
New Mexico,Belarus,2018,"24,000"
New Mexico,Ukraine,2018,"2,700"
New Mexico,Georgia,2018,"7,623"
New Mexico,Kyrgyzstan,2018,"7,100"
New Mexico,Moldova,2018,"7,819"
