commodity,state,time,country,total_exports_value
326 Plastics & Rubber Products,Alabama,2018,World Total,"385,400,977"
326 Plastics & Rubber Products,Arkansas,2018,World Total,"297,030,035"
326 Plastics & Rubber Products,California,2018,World Total,"3,160,704,455"
326 Plastics & Rubber Products,Colorado,2018,World Total,"255,593,905"
326 Plastics & Rubber Products,Connecticut,2018,World Total,"297,672,880"
326 Plastics & Rubber Products,Dist of Columbia,2018,World Total,"2,069,784"
326 Plastics & Rubber Products,Delaware,2018,World Total,"134,944,577"
326 Plastics & Rubber Products,Florida,2018,World Total,"891,561,689"
326 Plastics & Rubber Products,Georgia,2018,World Total,"772,996,460"
326 Plastics & Rubber Products,Hawaii,2018,World Total,"242,249"
326 Plastics & Rubber Products,Iowa,2018,World Total,"225,473,238"
326 Plastics & Rubber Products,Idaho,2018,World Total,"24,000,847"
326 Plastics & Rubber Products,Illinois,2018,World Total,"2,050,115,524"
326 Plastics & Rubber Products,Indiana,2018,World Total,"1,030,473,790"
326 Plastics & Rubber Products,Kansas,2018,World Total,"354,068,803"
326 Plastics & Rubber Products,Kentucky,2018,World Total,"407,268,723"
326 Plastics & Rubber Products,Maine,2018,World Total,"34,776,814"
326 Plastics & Rubber Products,Louisiana,2018,World Total,"165,869,261"
326 Plastics & Rubber Products,Massachusetts,2018,World Total,"821,311,837"
326 Plastics & Rubber Products,Maryland,2018,World Total,"281,171,245"
326 Plastics & Rubber Products,Michigan,2018,World Total,"1,384,495,510"
326 Plastics & Rubber Products,Minnesota,2018,World Total,"772,831,998"
326 Plastics & Rubber Products,Missouri,2018,World Total,"361,066,772"
326 Plastics & Rubber Products,Mississippi,2018,World Total,"106,014,603"
326 Plastics & Rubber Products,Montana,2018,World Total,"6,761,359"
326 Plastics & Rubber Products,North Carolina,2018,World Total,"1,166,697,320"
326 Plastics & Rubber Products,North Dakota,2018,World Total,"52,418,359"
326 Plastics & Rubber Products,Nebraska,2018,World Total,"90,374,902"
326 Plastics & Rubber Products,New Hampshire,2018,World Total,"130,807,003"
326 Plastics & Rubber Products,New Jersey,2018,World Total,"710,111,849"
326 Plastics & Rubber Products,New Mexico,2018,World Total,"105,014,241"
326 Plastics & Rubber Products,Nevada,2018,World Total,"99,844,865"
326 Plastics & Rubber Products,New York,2018,World Total,"888,812,148"
326 Plastics & Rubber Products,Ohio,2018,World Total,"2,432,612,168"
326 Plastics & Rubber Products,Oklahoma,2018,World Total,"148,307,947"
326 Plastics & Rubber Products,Oregon,2018,World Total,"196,640,750"
326 Plastics & Rubber Products,Pennsylvania,2018,World Total,"1,597,052,823"
326 Plastics & Rubber Products,Puerto Rico,2018,World Total,"105,565,559"
326 Plastics & Rubber Products,Rhode Island,2018,World Total,"82,190,435"
326 Plastics & Rubber Products,South Carolina,2018,World Total,"2,370,475,305"
326 Plastics & Rubber Products,South Dakota,2018,World Total,"52,169,583"
326 Plastics & Rubber Products,Tennessee,2018,World Total,"756,586,381"
326 Plastics & Rubber Products,Texas,2018,World Total,"5,548,947,834"
326 Plastics & Rubber Products,Utah,2018,World Total,"206,071,875"
326 Plastics & Rubber Products,Virginia,2018,World Total,"546,827,065"
326 Plastics & Rubber Products,US Virgin Islands,2018,World Total,"20,347"
326 Plastics & Rubber Products,Vermont,2018,World Total,"59,022,199"
326 Plastics & Rubber Products,Washington,2018,World Total,"424,918,430"
326 Plastics & Rubber Products,Wisconsin,2018,World Total,"1,014,656,777"
326 Plastics & Rubber Products,West Virginia,2018,World Total,"66,159,977"
326 Plastics & Rubber Products,Wyoming,2018,World Total,"2,448,741"
327 Nonmetallic Mineral Products,Arizona,2018,World Total,"107,049,199"
327 Nonmetallic Mineral Products,Alaska,2018,World Total,"649,855"
327 Nonmetallic Mineral Products,Alabama,2018,World Total,"80,794,584"
327 Nonmetallic Mineral Products,Arkansas,2018,World Total,"35,225,150"
327 Nonmetallic Mineral Products,California,2018,World Total,"1,194,388,563"
327 Nonmetallic Mineral Products,Colorado,2018,World Total,"129,303,242"
327 Nonmetallic Mineral Products,Connecticut,2018,World Total,"168,365,477"
327 Nonmetallic Mineral Products,Dist of Columbia,2018,World Total,"590,817"
327 Nonmetallic Mineral Products,Delaware,2018,World Total,"17,135,805"
327 Nonmetallic Mineral Products,Florida,2018,World Total,"329,450,900"
327 Nonmetallic Mineral Products,Georgia,2018,World Total,"531,621,857"
327 Nonmetallic Mineral Products,Hawaii,2018,World Total,"205,727"
327 Nonmetallic Mineral Products,Iowa,2018,World Total,"32,698,617"
327 Nonmetallic Mineral Products,Idaho,2018,World Total,"6,403,438"
327 Nonmetallic Mineral Products,Illinois,2018,World Total,"617,754,907"
327 Nonmetallic Mineral Products,Indiana,2018,World Total,"276,595,905"
327 Nonmetallic Mineral Products,Kansas,2018,World Total,"32,219,441"
327 Nonmetallic Mineral Products,Kentucky,2018,World Total,"182,410,336"
327 Nonmetallic Mineral Products,Louisiana,2018,World Total,"26,863,509"
327 Nonmetallic Mineral Products,Massachusetts,2018,World Total,"300,570,497"
327 Nonmetallic Mineral Products,Maryland,2018,World Total,"70,941,370"
327 Nonmetallic Mineral Products,Maine,2018,World Total,"2,713,947"
327 Nonmetallic Mineral Products,Michigan,2018,World Total,"1,440,454,998"
327 Nonmetallic Mineral Products,Minnesota,2018,World Total,"524,856,145"
327 Nonmetallic Mineral Products,Missouri,2018,World Total,"99,181,807"
327 Nonmetallic Mineral Products,Mississippi,2018,World Total,"50,697,924"
327 Nonmetallic Mineral Products,Montana,2018,World Total,"71,328,964"
327 Nonmetallic Mineral Products,North Carolina,2018,World Total,"716,561,173"
327 Nonmetallic Mineral Products,North Dakota,2018,World Total,"15,942,779"
327 Nonmetallic Mineral Products,Nebraska,2018,World Total,"9,444,005"
327 Nonmetallic Mineral Products,New Hampshire,2018,World Total,"49,389,249"
327 Nonmetallic Mineral Products,New Jersey,2018,World Total,"311,413,228"
327 Nonmetallic Mineral Products,New Mexico,2018,World Total,"5,760,398"
327 Nonmetallic Mineral Products,Nevada,2018,World Total,"39,060,033"
327 Nonmetallic Mineral Products,New York,2018,World Total,"818,026,155"
327 Nonmetallic Mineral Products,Ohio,2018,World Total,"805,931,358"
327 Nonmetallic Mineral Products,Oklahoma,2018,World Total,"31,533,484"
327 Nonmetallic Mineral Products,Oregon,2018,World Total,"169,143,943"
327 Nonmetallic Mineral Products,Pennsylvania,2018,World Total,"619,634,335"
327 Nonmetallic Mineral Products,Puerto Rico,2018,World Total,"11,245,657"
327 Nonmetallic Mineral Products,Rhode Island,2018,World Total,"22,535,068"
327 Nonmetallic Mineral Products,South Carolina,2018,World Total,"214,496,480"
327 Nonmetallic Mineral Products,South Dakota,2018,World Total,"3,927,361"
327 Nonmetallic Mineral Products,Tennessee,2018,World Total,"212,594,967"
327 Nonmetallic Mineral Products,US Virgin Islands,2018,World Total,"365,759"
327 Nonmetallic Mineral Products,Texas,2018,World Total,"788,904,344"
327 Nonmetallic Mineral Products,Utah,2018,World Total,"59,842,060"
327 Nonmetallic Mineral Products,Virginia,2018,World Total,"243,750,954"
327 Nonmetallic Mineral Products,Vermont,2018,World Total,"13,746,964"
327 Nonmetallic Mineral Products,Washington,2018,World Total,"228,786,126"
327 Nonmetallic Mineral Products,Wisconsin,2018,World Total,"163,515,990"
327 Nonmetallic Mineral Products,West Virginia,2018,World Total,"120,746,599"
327 Nonmetallic Mineral Products,Wyoming,2018,World Total,"15,609,204"
332 Fabricated Metal Products, Nesoi,Alaska,2019,World Total,"4,134,780"
332 Fabricated Metal Products, Nesoi,Alabama,2019,World Total,"456,717,956"
332 Fabricated Metal Products, Nesoi,Arkansas,2019,World Total,"230,177,215"
332 Fabricated Metal Products, Nesoi,Arizona,2019,World Total,"1,724,423,582"
332 Fabricated Metal Products, Nesoi,California,2019,World Total,"4,775,997,695"
332 Fabricated Metal Products, Nesoi,Colorado,2019,World Total,"456,894,843"
332 Fabricated Metal Products, Nesoi,Connecticut,2019,World Total,"938,480,276"
332 Fabricated Metal Products, Nesoi,Dist of Columbia,2019,World Total,"269,168,484"
332 Fabricated Metal Products, Nesoi,Delaware,2019,World Total,"50,829,662"
332 Fabricated Metal Products, Nesoi,Florida,2019,World Total,"2,081,310,639"
332 Fabricated Metal Products, Nesoi,Georgia,2019,World Total,"1,179,580,864"
332 Fabricated Metal Products, Nesoi,Hawaii,2019,World Total,"1,793,014"
332 Fabricated Metal Products, Nesoi,Iowa,2019,World Total,"327,353,720"
332 Fabricated Metal Products, Nesoi,Idaho,2019,World Total,"36,374,026"
332 Fabricated Metal Products, Nesoi,Illinois,2019,World Total,"3,405,648,753"
332 Fabricated Metal Products, Nesoi,Indiana,2019,World Total,"1,005,589,614"
332 Fabricated Metal Products, Nesoi,Kansas,2019,World Total,"265,306,666"
332 Fabricated Metal Products, Nesoi,Kentucky,2019,World Total,"736,484,056"
332 Fabricated Metal Products, Nesoi,Louisiana,2019,World Total,"313,796,559"
332 Fabricated Metal Products, Nesoi,Massachusetts,2019,World Total,"668,075,582"
332 Fabricated Metal Products, Nesoi,Maryland,2019,World Total,"827,273,755"
332 Fabricated Metal Products, Nesoi,Maine,2019,World Total,"36,331,576"
332 Fabricated Metal Products, Nesoi,Michigan,2019,World Total,"2,295,850,464"
332 Fabricated Metal Products, Nesoi,Minnesota,2019,World Total,"814,796,351"
332 Fabricated Metal Products, Nesoi,Missouri,2019,World Total,"634,890,007"
332 Fabricated Metal Products, Nesoi,Mississippi,2019,World Total,"365,618,478"
332 Fabricated Metal Products, Nesoi,Montana,2019,World Total,"19,152,976"
332 Fabricated Metal Products, Nesoi,North Carolina,2019,World Total,"880,124,373"
332 Fabricated Metal Products, Nesoi,North Dakota,2019,World Total,"29,935,153"
332 Fabricated Metal Products, Nesoi,Nebraska,2019,World Total,"149,693,793"
332 Fabricated Metal Products, Nesoi,New Hampshire,2019,World Total,"269,042,096"
332 Fabricated Metal Products, Nesoi,New Jersey,2019,World Total,"868,732,158"
332 Fabricated Metal Products, Nesoi,New Mexico,2019,World Total,"496,451,337"
332 Fabricated Metal Products, Nesoi,Nevada,2019,World Total,"184,181,582"
332 Fabricated Metal Products, Nesoi,New York,2019,World Total,"1,533,773,824"
332 Fabricated Metal Products, Nesoi,Ohio,2019,World Total,"2,675,138,303"
332 Fabricated Metal Products, Nesoi,Oklahoma,2019,World Total,"535,048,327"
332 Fabricated Metal Products, Nesoi,Oregon,2019,World Total,"341,331,130"
332 Fabricated Metal Products, Nesoi,Pennsylvania,2019,World Total,"1,600,411,826"
332 Fabricated Metal Products, Nesoi,Puerto Rico,2019,World Total,"31,786,832"
332 Fabricated Metal Products, Nesoi,Rhode Island,2019,World Total,"67,713,651"
332 Fabricated Metal Products, Nesoi,South Carolina,2019,World Total,"1,208,809,046"
332 Fabricated Metal Products, Nesoi,South Dakota,2019,World Total,"24,045,849"
332 Fabricated Metal Products, Nesoi,Tennessee,2019,World Total,"951,678,085"
332 Fabricated Metal Products, Nesoi,Texas,2019,World Total,"8,341,395,779"
332 Fabricated Metal Products, Nesoi,Utah,2019,World Total,"203,395,444"
332 Fabricated Metal Products, Nesoi,Virginia,2019,World Total,"666,816,282"
332 Fabricated Metal Products, Nesoi,US Virgin Islands,2019,World Total,"177,380"
332 Fabricated Metal Products, Nesoi,Vermont,2019,World Total,"27,324,969"
332 Fabricated Metal Products, Nesoi,Washington,2019,World Total,"747,460,158"
332 Fabricated Metal Products, Nesoi,Wisconsin,2019,World Total,"1,058,836,862"
332 Fabricated Metal Products, Nesoi,West Virginia,2019,World Total,"47,982,769"
332 Fabricated Metal Products, Nesoi,Wyoming,2019,World Total,"15,740,648"
333 Machinery, Except Electrical,Arizona,2019,World Total,"1,666,073,404"
333 Machinery, Except Electrical,Alaska,2019,World Total,"20,111,688"
333 Machinery, Except Electrical,Alabama,2019,World Total,"787,582,162"
333 Machinery, Except Electrical,Arkansas,2019,World Total,"512,340,281"
333 Machinery, Except Electrical,California,2019,World Total,"16,053,066,694"
333 Machinery, Except Electrical,Colorado,2019,World Total,"1,004,436,850"
333 Machinery, Except Electrical,Connecticut,2019,World Total,"2,180,846,604"
333 Machinery, Except Electrical,Dist of Columbia,2019,World Total,"25,783,461"
333 Machinery, Except Electrical,Delaware,2019,World Total,"344,659,726"
333 Machinery, Except Electrical,Florida,2019,World Total,"5,137,944,002"
333 Machinery, Except Electrical,Georgia,2019,World Total,"4,771,074,876"
333 Machinery, Except Electrical,Hawaii,2019,World Total,"9,212,387"
333 Machinery, Except Electrical,Iowa,2019,World Total,"3,107,384,617"
333 Machinery, Except Electrical,Idaho,2019,World Total,"292,011,694"
333 Machinery, Except Electrical,Illinois,2019,World Total,"10,948,018,328"
333 Machinery, Except Electrical,Indiana,2019,World Total,"4,733,902,307"
333 Machinery, Except Electrical,Kansas,2019,World Total,"1,015,638,366"
333 Machinery, Except Electrical,Kentucky,2019,World Total,"1,540,532,593"
333 Machinery, Except Electrical,Louisiana,2019,World Total,"734,640,512"
333 Machinery, Except Electrical,Massachusetts,2019,World Total,"3,593,681,704"
333 Machinery, Except Electrical,Maryland,2019,World Total,"1,003,061,914"
333 Machinery, Except Electrical,Maine,2019,World Total,"153,968,347"
333 Machinery, Except Electrical,Michigan,2019,World Total,"4,181,047,293"
333 Machinery, Except Electrical,Minnesota,2019,World Total,"3,621,672,696"
333 Machinery, Except Electrical,Missouri,2019,World Total,"1,174,643,601"
333 Machinery, Except Electrical,Mississippi,2019,World Total,"826,733,065"
333 Machinery, Except Electrical,Montana,2019,World Total,"172,121,684"
333 Machinery, Except Electrical,North Carolina,2019,World Total,"4,223,181,202"
333 Machinery, Except Electrical,North Dakota,2019,World Total,"717,168,970"
333 Machinery, Except Electrical,Nebraska,2019,World Total,"803,818,004"
333 Machinery, Except Electrical,New Hampshire,2019,World Total,"812,005,605"
333 Machinery, Except Electrical,New York,2019,World Total,"5,115,548,791"
333 Machinery, Except Electrical,New Jersey,2019,World Total,"1,637,654,632"
333 Machinery, Except Electrical,New Mexico,2019,World Total,"127,674,653"
333 Machinery, Except Electrical,Nevada,2019,World Total,"361,249,563"
333 Machinery, Except Electrical,Ohio,2019,World Total,"5,753,969,233"
333 Machinery, Except Electrical,Oklahoma,2019,World Total,"1,204,074,048"
333 Machinery, Except Electrical,Oregon,2019,World Total,"2,989,227,280"
333 Machinery, Except Electrical,Pennsylvania,2019,World Total,"3,961,358,313"
333 Machinery, Except Electrical,Puerto Rico,2019,World Total,"198,194,967"
333 Machinery, Except Electrical,Rhode Island,2019,World Total,"117,118,713"
333 Machinery, Except Electrical,South Carolina,2019,World Total,"1,916,889,322"
333 Machinery, Except Electrical,South Dakota,2019,World Total,"224,881,789"
333 Machinery, Except Electrical,Tennessee,2019,World Total,"2,634,079,216"
333 Machinery, Except Electrical,Texas,2019,World Total,"23,417,379,960"
333 Machinery, Except Electrical,Utah,2019,World Total,"577,834,522"
333 Machinery, Except Electrical,Virginia,2019,World Total,"1,130,446,665"
333 Machinery, Except Electrical,US Virgin Islands,2019,World Total,"657,135"
333 Machinery, Except Electrical,Vermont,2019,World Total,"157,198,670"
333 Machinery, Except Electrical,Washington,2019,World Total,"2,249,121,217"
333 Machinery, Except Electrical,Wisconsin,2019,World Total,"4,591,417,378"
333 Machinery, Except Electrical,West Virginia,2019,World Total,"161,079,449"
333 Machinery, Except Electrical,Wyoming,2019,World Total,"92,511,662"
334 Computer & Electronic Products,Arizona,2019,World Total,"6,637,881,766"
334 Computer & Electronic Products,Alaska,2019,World Total,"16,216,815"
334 Computer & Electronic Products,Alabama,2019,World Total,"662,496,082"
334 Computer & Electronic Products,Arkansas,2019,World Total,"135,113,141"
334 Computer & Electronic Products,California,2019,World Total,"40,178,327,175"
334 Computer & Electronic Products,Colorado,2019,World Total,"1,799,433,079"
334 Computer & Electronic Products,Connecticut,2019,World Total,"1,176,931,061"
334 Computer & Electronic Products,Dist of Columbia,2019,World Total,"481,019,589"
334 Computer & Electronic Products,Delaware,2019,World Total,"489,448,578"
334 Computer & Electronic Products,Florida,2019,World Total,"12,078,200,674"
334 Computer & Electronic Products,Georgia,2019,World Total,"3,012,711,403"
334 Computer & Electronic Products,Hawaii,2019,World Total,"26,532,287"
334 Computer & Electronic Products,Iowa,2019,World Total,"646,541,495"
334 Computer & Electronic Products,Idaho,2019,World Total,"1,079,696,798"
334 Computer & Electronic Products,Illinois,2019,World Total,"7,768,402,751"
334 Computer & Electronic Products,Indiana,2019,World Total,"1,684,358,142"
334 Computer & Electronic Products,Kansas,2019,World Total,"891,977,296"
334 Computer & Electronic Products,Kentucky,2019,World Total,"2,040,844,044"
334 Computer & Electronic Products,Louisiana,2019,World Total,"166,331,483"
334 Computer & Electronic Products,Massachusetts,2019,World Total,"6,787,078,377"
334 Computer & Electronic Products,Maryland,2019,World Total,"1,168,047,503"
334 Computer & Electronic Products,Maine,2019,World Total,"321,797,374"
334 Computer & Electronic Products,Michigan,2019,World Total,"2,892,530,123"
334 Computer & Electronic Products,Minnesota,2019,World Total,"4,006,786,245"
334 Computer & Electronic Products,Missouri,2019,World Total,"741,967,701"
334 Computer & Electronic Products,Mississippi,2019,World Total,"1,320,914,447"
334 Computer & Electronic Products,Montana,2019,World Total,"44,596,403"
334 Computer & Electronic Products,North Carolina,2019,World Total,"2,217,569,658"
334 Computer & Electronic Products,North Dakota,2019,World Total,"78,265,317"
334 Computer & Electronic Products,Nebraska,2019,World Total,"215,834,171"
334 Computer & Electronic Products,New Hampshire,2019,World Total,"1,351,109,944"
334 Computer & Electronic Products,New Jersey,2019,World Total,"5,287,958,920"
334 Computer & Electronic Products,New Mexico,2019,World Total,"2,485,288,853"
334 Computer & Electronic Products,Nevada,2019,World Total,"2,194,093,188"
334 Computer & Electronic Products,New York,2019,World Total,"7,302,211,345"
334 Computer & Electronic Products,Ohio,2019,World Total,"4,263,938,045"
334 Computer & Electronic Products,Oklahoma,2019,World Total,"844,301,799"
334 Computer & Electronic Products,Oregon,2019,World Total,"12,565,697,786"
334 Computer & Electronic Products,Pennsylvania,2019,World Total,"4,081,560,758"
334 Computer & Electronic Products,Puerto Rico,2019,World Total,"256,662,972"
334 Computer & Electronic Products,Rhode Island,2019,World Total,"157,156,276"
334 Computer & Electronic Products,South Carolina,2019,World Total,"1,509,170,731"
334 Computer & Electronic Products,South Dakota,2019,World Total,"86,049,295"
334 Computer & Electronic Products,Virginia,2019,World Total,"2,184,772,609"
334 Computer & Electronic Products,Tennessee,2019,World Total,"4,448,887,042"
334 Computer & Electronic Products,Texas,2019,World Total,"49,398,667,921"
334 Computer & Electronic Products,Utah,2019,World Total,"1,481,403,914"
334 Computer & Electronic Products,US Virgin Islands,2019,World Total,"5,089,336"
334 Computer & Electronic Products,Vermont,2019,World Total,"1,795,630,951"
334 Computer & Electronic Products,Washington,2019,World Total,"4,040,419,458"
334 Computer & Electronic Products,Wisconsin,2019,World Total,"2,611,100,214"
334 Computer & Electronic Products,West Virginia,2019,World Total,"121,161,257"
334 Computer & Electronic Products,Wyoming,2019,World Total,"16,703,643"
335 Electrical Equipment, Appliances & Components,Arizona,2019,World Total,"2,221,262,198"
335 Electrical Equipment, Appliances & Components,Alaska,2019,World Total,"6,056,089"
335 Electrical Equipment, Appliances & Components,Alabama,2019,World Total,"291,575,976"
335 Electrical Equipment, Appliances & Components,Arkansas,2019,World Total,"289,419,191"
335 Electrical Equipment, Appliances & Components,California,2019,World Total,"7,413,701,526"
335 Electrical Equipment, Appliances & Components,Colorado,2019,World Total,"263,406,188"
335 Electrical Equipment, Appliances & Components,Connecticut,2019,World Total,"895,636,483"
335 Electrical Equipment, Appliances & Components,Dist of Columbia,2019,World Total,"556,610,244"
335 Electrical Equipment, Appliances & Components,Delaware,2019,World Total,"83,491,345"
335 Electrical Equipment, Appliances & Components,Florida,2019,World Total,"2,421,727,519"
335 Electrical Equipment, Appliances & Components,Georgia,2019,World Total,"1,639,119,660"
335 Electrical Equipment, Appliances & Components,Hawaii,2019,World Total,"5,019,502"
335 Electrical Equipment, Appliances & Components,Iowa,2019,World Total,"328,557,246"
335 Electrical Equipment, Appliances & Components,Idaho,2019,World Total,"56,104,573"
335 Electrical Equipment, Appliances & Components,Illinois,2019,World Total,"3,513,650,982"
335 Electrical Equipment, Appliances & Components,Indiana,2019,World Total,"1,600,423,271"
335 Electrical Equipment, Appliances & Components,Kansas,2019,World Total,"305,130,930"
335 Electrical Equipment, Appliances & Components,Kentucky,2019,World Total,"636,097,405"
335 Electrical Equipment, Appliances & Components,Louisiana,2019,World Total,"139,756,052"
335 Electrical Equipment, Appliances & Components,Massachusetts,2019,World Total,"1,344,572,781"
335 Electrical Equipment, Appliances & Components,Maryland,2019,World Total,"506,325,428"
335 Electrical Equipment, Appliances & Components,Maine,2019,World Total,"52,759,855"
335 Electrical Equipment, Appliances & Components,Michigan,2019,World Total,"2,260,158,175"
335 Electrical Equipment, Appliances & Components,Minnesota,2019,World Total,"1,257,039,597"
335 Electrical Equipment, Appliances & Components,Missouri,2019,World Total,"667,046,963"
335 Electrical Equipment, Appliances & Components,Mississippi,2019,World Total,"333,386,034"
335 Electrical Equipment, Appliances & Components,Montana,2019,World Total,"34,638,175"
335 Electrical Equipment, Appliances & Components,North Carolina,2019,World Total,"1,732,462,931"
335 Electrical Equipment, Appliances & Components,North Dakota,2019,World Total,"74,590,005"
335 Electrical Equipment, Appliances & Components,Nebraska,2019,World Total,"157,501,713"
335 Electrical Equipment, Appliances & Components,New Hampshire,2019,World Total,"354,396,832"
335 Electrical Equipment, Appliances & Components,New Jersey,2019,World Total,"942,826,580"
335 Electrical Equipment, Appliances & Components,New Mexico,2019,World Total,"220,322,362"
335 Electrical Equipment, Appliances & Components,Nevada,2019,World Total,"412,169,103"
335 Electrical Equipment, Appliances & Components,New York,2019,World Total,"1,684,745,075"
335 Electrical Equipment, Appliances & Components,Ohio,2019,World Total,"2,147,719,318"
335 Electrical Equipment, Appliances & Components,Oklahoma,2019,World Total,"367,484,518"
335 Electrical Equipment, Appliances & Components,Oregon,2019,World Total,"480,513,901"
335 Electrical Equipment, Appliances & Components,Pennsylvania,2019,World Total,"2,275,740,466"
335 Electrical Equipment, Appliances & Components,Puerto Rico,2019,World Total,"419,954,586"
335 Electrical Equipment, Appliances & Components,Rhode Island,2019,World Total,"119,250,403"
335 Electrical Equipment, Appliances & Components,South Carolina,2019,World Total,"1,472,426,687"
335 Electrical Equipment, Appliances & Components,South Dakota,2019,World Total,"35,250,948"
335 Electrical Equipment, Appliances & Components,Tennessee,2019,World Total,"1,488,163,062"
335 Electrical Equipment, Appliances & Components,Texas,2019,World Total,"11,925,841,695"
335 Electrical Equipment, Appliances & Components,Utah,2019,World Total,"437,024,556"
335 Electrical Equipment, Appliances & Components,Virginia,2019,World Total,"516,792,632"
335 Electrical Equipment, Appliances & Components,US Virgin Islands,2019,World Total,"473,025"
335 Electrical Equipment, Appliances & Components,Vermont,2019,World Total,"55,789,613"
335 Electrical Equipment, Appliances & Components,Washington,2019,World Total,"1,183,338,698"
335 Electrical Equipment, Appliances & Components,Wisconsin,2019,World Total,"1,718,254,886"
335 Electrical Equipment, Appliances & Components,West Virginia,2019,World Total,"38,267,955"
335 Electrical Equipment, Appliances & Components,Wyoming,2019,World Total,"11,013,523"
336 Transportation Equipment,Arizona,2019,World Total,"4,528,328,030"
336 Transportation Equipment,Alaska,2019,World Total,"58,314,287"
336 Transportation Equipment,Alabama,2019,World Total,"10,303,365,685"
336 Transportation Equipment,Arkansas,2019,World Total,"1,894,494,866"
336 Transportation Equipment,California,2019,World Total,"22,689,158,125"
336 Transportation Equipment,Colorado,2019,World Total,"486,834,034"
336 Transportation Equipment,Connecticut,2019,World Total,"6,950,954,401"
336 Transportation Equipment,Dist of Columbia,2019,World Total,"1,824,098,201"
336 Transportation Equipment,Delaware,2019,World Total,"551,306,521"
336 Transportation Equipment,Florida,2019,World Total,"11,030,267,090"
336 Transportation Equipment,Georgia,2019,World Total,"11,569,732,378"
336 Transportation Equipment,Hawaii,2019,World Total,"62,659,856"
336 Transportation Equipment,Iowa,2019,World Total,"939,852,955"
336 Transportation Equipment,Idaho,2019,World Total,"156,066,625"
336 Transportation Equipment,Illinois,2019,World Total,"6,749,927,870"
336 Transportation Equipment,Indiana,2019,World Total,"12,622,653,112"
336 Transportation Equipment,Kansas,2019,World Total,"2,733,847,926"
336 Transportation Equipment,Kentucky,2019,World Total,"19,257,183,933"
336 Transportation Equipment,Louisiana,2019,World Total,"619,647,988"
336 Transportation Equipment,Massachusetts,2019,World Total,"995,459,700"
336 Transportation Equipment,Maryland,2019,World Total,"2,729,812,345"
336 Transportation Equipment,Maine,2019,World Total,"347,128,545"
336 Transportation Equipment,Michigan,2019,World Total,"27,938,145,579"
336 Transportation Equipment,Minnesota,2019,World Total,"1,840,305,678"
336 Transportation Equipment,Missouri,2019,World Total,"3,283,759,764"
336 Transportation Equipment,Mississippi,2019,World Total,"1,413,229,991"
336 Transportation Equipment,Montana,2019,World Total,"144,586,376"
336 Transportation Equipment,North Carolina,2019,World Total,"5,305,936,720"
336 Transportation Equipment,North Dakota,2019,World Total,"122,357,712"
336 Transportation Equipment,Nebraska,2019,World Total,"318,590,564"
336 Transportation Equipment,New Hampshire,2019,World Total,"1,488,782,130"
336 Transportation Equipment,New Jersey,2019,World Total,"2,132,994,801"
336 Transportation Equipment,New Mexico,2019,World Total,"171,752,020"
336 Transportation Equipment,Nevada,2019,World Total,"253,656,978"
336 Transportation Equipment,New York,2019,World Total,"3,482,558,832"
336 Transportation Equipment,Ohio,2019,World Total,"16,735,550,004"
336 Transportation Equipment,Oklahoma,2019,World Total,"1,091,876,581"
336 Transportation Equipment,Oregon,2019,World Total,"2,014,626,377"
336 Transportation Equipment,Pennsylvania,2019,World Total,"3,587,076,709"
336 Transportation Equipment,Puerto Rico,2019,World Total,"53,591,524"
336 Transportation Equipment,Rhode Island,2019,World Total,"99,281,092"
336 Transportation Equipment,South Carolina,2019,World Total,"25,225,338,411"
336 Transportation Equipment,Utah,2019,World Total,"1,058,889,952"
336 Transportation Equipment,South Dakota,2019,World Total,"123,698,302"
336 Transportation Equipment,Tennessee,2019,World Total,"5,995,329,531"
336 Transportation Equipment,Texas,2019,World Total,"28,498,970,023"
336 Transportation Equipment,Virginia,2019,World Total,"2,113,958,716"
336 Transportation Equipment,US Virgin Islands,2019,World Total,"4,092,921"
336 Transportation Equipment,Vermont,2019,World Total,"92,667,634"
336 Transportation Equipment,Washington,2019,World Total,"26,820,281,767"
336 Transportation Equipment,Wisconsin,2019,World Total,"2,203,890,572"
336 Transportation Equipment,West Virginia,2019,World Total,"917,566,465"
336 Transportation Equipment,Wyoming,2019,World Total,"16,374,287"
337 Furniture & Fixtures,Arizona,2019,World Total,"56,291,361"
337 Furniture & Fixtures,Alaska,2019,World Total,"143,322"
337 Furniture & Fixtures,Alabama,2019,World Total,"24,448,901"
337 Furniture & Fixtures,Arkansas,2019,World Total,"18,498,603"
337 Furniture & Fixtures,California,2019,World Total,"568,833,052"
337 Furniture & Fixtures,Colorado,2019,World Total,"38,652,758"
337 Furniture & Fixtures,Connecticut,2019,World Total,"30,198,876"
337 Furniture & Fixtures,Dist of Columbia,2019,World Total,"2,361,088"
337 Furniture & Fixtures,Delaware,2019,World Total,"3,196,306"
337 Furniture & Fixtures,Florida,2019,World Total,"257,364,831"
337 Furniture & Fixtures,Georgia,2019,World Total,"96,250,737"
337 Furniture & Fixtures,Hawaii,2019,World Total,"258,356"
337 Furniture & Fixtures,Iowa,2019,World Total,"75,844,044"
337 Furniture & Fixtures,Idaho,2019,World Total,"4,819,132"
337 Furniture & Fixtures,Illinois,2019,World Total,"172,149,936"
337 Furniture & Fixtures,Indiana,2019,World Total,"97,371,118"
